,Unnamed: 0,index,condition,image_index,key_press,rt,response,stimulus_side,prioritization_cue,subject,side,run,coherency,prioritization,category
4447,4635,29,1.0,7.0,1.0,0.6264009901969979,1.0,1,right,10,inside,5,high,yes,car
4448,4636,30,3.0,48.0,1.0,0.5912313081571479,1.0,1,right,10,inside,5,low,yes,car
4449,4637,31,2.0,28.0,2.0,0.686140744885051,1.0,1,double,10,inside,5,high,no,face
4450,4638,32,4.0,58.0,2.0,1.3108824384798945,1.0,0,double,10,inside,5,low,no,face
4451,4639,33,2.0,20.0,2.0,0.563393434345926,1.0,0,double,10,inside,5,high,no,face
4452,4640,34,4.0,67.0,2.0,0.42707440413869296,1.0,0,double,10,inside,5,low,no,face
4453,4641,35,4.0,69.0,2.0,0.6824304722067609,1.0,1,double,10,inside,5,low,no,face
4454,4642,36,3.0,72.0,2.0,0.6920268323628989,1.0,0,left,10,inside,5,low,yes,face
4455,4643,37,4.0,39.0,1.0,1.1886473528393302,1.0,0,double,10,inside,5,low,no,car
4456,4644,38,3.0,59.0,2.0,0.873966034730984,1.0,0,left,10,inside,5,low,yes,face
4457,4645,39,2.0,15.0,1.0,0.584646193463414,1.0,0,double,10,inside,5,high,no,car
4458,4646,40,1.0,4.0,1.0,0.564272102797986,1.0,1,right,10,inside,5,high,yes,car
4459,4647,41,2.0,2.0,1.0,0.555326770165266,1.0,1,double,10,inside,5,high,no,car
4460,4648,42,1.0,25.0,2.0,0.6743819127223111,1.0,0,left,10,inside,5,high,yes,face
4461,4649,43,1.0,34.0,2.0,0.598852674531372,1.0,0,left,10,inside,5,high,yes,face
4462,4650,44,4.0,72.0,2.0,0.799105463502201,1.0,0,double,10,inside,5,low,no,face
4463,4651,45,3.0,43.0,2.0,1.3108824384798945,0.0,1,right,10,inside,5,low,yes,car
4464,4652,46,3.0,46.0,1.0,0.65442658108077,1.0,0,left,10,inside,5,low,yes,car
4465,4653,47,1.0,36.0,2.0,0.595970590140496,1.0,0,left,10,inside,5,high,yes,face
4466,4654,48,2.0,35.0,2.0,0.559578275362583,1.0,0,double,10,inside,5,high,no,face
4467,4655,49,4.0,61.0,2.0,0.616208369407104,1.0,1,double,10,inside,5,low,no,face
4468,4656,50,2.0,16.0,1.0,0.7234683087008309,1.0,0,double,10,inside,5,high,no,car
4469,4657,51,1.0,2.0,1.0,0.503090573220106,1.0,1,right,10,inside,5,high,yes,car
4470,4658,52,3.0,55.0,2.0,0.793019863660447,1.0,1,right,10,inside,5,low,yes,face
4471,4659,53,1.0,18.0,1.0,0.591685686918936,1.0,1,right,10,inside,5,high,yes,car
4472,4660,54,2.0,8.0,1.0,0.5907865701374251,1.0,1,double,10,inside,5,high,no,car
4473,4661,55,2.0,3.0,1.0,0.573678772951098,1.0,1,double,10,inside,5,high,no,car
4474,4662,56,1.0,23.0,2.0,0.613108779918548,1.0,0,left,10,inside,5,high,yes,face
4475,4663,57,1.0,10.0,1.0,0.485211641040223,1.0,1,right,10,inside,5,high,yes,car
4476,4664,58,3.0,65.0,2.0,0.736462158529321,1.0,1,right,10,inside,5,low,yes,face
4477,4665,59,4.0,54.0,1.0,1.18027573269501,1.0,0,double,10,inside,5,low,no,car
4478,4666,60,1.0,11.0,1.0,0.572642847193492,1.0,0,left,10,inside,5,high,yes,car
4479,4667,61,4.0,49.0,1.0,0.699843608501396,1.0,1,double,10,inside,5,low,no,car
4480,4668,62,3.0,69.0,2.0,0.9365694680782328,1.0,0,left,10,inside,5,low,yes,face
4481,4669,63,1.0,5.0,1.0,0.615563723440573,1.0,1,right,10,inside,5,high,yes,car
4482,4670,64,4.0,56.0,2.0,0.685111444494396,1.0,1,double,10,inside,5,low,no,face
4483,4671,65,4.0,70.0,2.0,0.8109305866564681,1.0,0,double,10,inside,5,low,no,face
4484,4672,66,1.0,1.0,1.0,0.7438460690646022,1.0,1,right,10,inside,5,high,yes,car
4485,4673,67,1.0,31.0,2.0,0.610458115639631,1.0,0,left,10,inside,5,high,yes,face
4486,4674,68,2.0,18.0,1.0,0.631221704730706,1.0,0,double,10,inside,5,high,no,car
4487,4675,69,2.0,31.0,2.0,0.6954577723045079,1.0,0,double,10,inside,5,high,no,face
4488,4676,70,4.0,55.0,2.0,1.3108824384798945,1.0,0,double,10,inside,5,low,no,face
4489,4677,71,1.0,30.0,2.0,0.5843921207124371,1.0,1,right,10,inside,5,high,yes,face
4490,4678,72,2.0,32.0,2.0,0.574394414587005,1.0,0,double,10,inside,5,high,no,face
4491,4681,1,3.0,72.0,2.0,0.90398673931486,1.0,0,left,10,inside,4,low,yes,face
4492,4682,2,1.0,20.0,2.0,0.5992354754453121,1.0,1,right,10,inside,4,high,yes,face
4493,4683,3,2.0,29.0,2.0,0.646043073593319,1.0,1,double,10,inside,4,high,no,face
4494,4684,4,3.0,53.0,1.0,0.928960382145306,1.0,0,left,10,inside,4,low,yes,car
4495,4685,5,4.0,62.0,2.0,1.3108824384798945,1.0,0,double,10,inside,4,low,no,face
4496,4686,6,1.0,8.0,1.0,0.5505908742597969,1.0,0,left,10,inside,4,high,yes,car
4497,4687,7,1.0,22.0,2.0,0.5679394312574,1.0,0,left,10,inside,4,high,yes,face
4498,4688,8,4.0,40.0,1.0,0.7153264890293941,1.0,0,double,10,inside,4,low,no,car
4499,4689,9,4.0,70.0,2.0,0.6628477036356341,1.0,1,double,10,inside,4,low,no,face
4500,4690,10,1.0,17.0,1.0,0.677316572124255,1.0,0,left,10,inside,4,high,yes,car
4501,4691,11,4.0,63.0,2.0,0.6158531671389941,1.0,1,double,10,inside,4,low,no,face
4502,4692,12,3.0,61.0,2.0,0.5916285888451971,1.0,1,right,10,inside,4,low,yes,face
4503,4693,13,4.0,67.0,2.0,0.531547427475743,1.0,0,double,10,inside,4,low,no,face
4504,4694,14,3.0,66.0,2.0,1.3108824384798945,1.0,1,right,10,inside,4,low,yes,face
4505,4695,15,1.0,10.0,1.0,0.468486930883955,1.0,0,left,10,inside,4,high,yes,car
4506,4696,16,3.0,55.0,2.0,0.974353948349744,1.0,0,left,10,inside,4,low,yes,face
4507,4697,17,3.0,51.0,1.0,0.595923481116188,1.0,1,right,10,inside,4,low,yes,car
4508,4698,18,4.0,37.0,1.0,1.21176199183901,1.0,1,double,10,inside,4,low,no,car
4509,4699,19,2.0,5.0,1.0,0.5632248892870849,1.0,1,double,10,inside,4,high,no,car
4510,4700,20,2.0,32.0,1.0,0.530442461560597,0.0,1,double,10,inside,4,high,no,face
4511,4701,21,2.0,9.0,1.0,0.515370547840575,1.0,1,double,10,inside,4,high,no,car
4512,4702,22,1.0,7.0,1.0,0.603269015275146,1.0,0,left,10,inside,4,high,yes,car
4513,4703,23,3.0,50.0,1.0,0.61153484102033,1.0,1,right,10,inside,4,low,yes,car
4514,4704,24,4.0,41.0,2.0,1.18359761656029,0.0,0,double,10,inside,4,low,no,car
4515,4705,25,4.0,42.0,2.0,1.25913319898609,0.0,1,double,10,inside,4,low,no,car
4516,4706,26,2.0,7.0,1.0,0.676787612577755,1.0,0,double,10,inside,4,high,no,car
4517,4707,27,1.0,5.0,1.0,0.584251169329946,1.0,1,right,10,inside,4,high,yes,car
4518,4708,28,4.0,64.0,2.0,0.6076707369247739,1.0,1,double,10,inside,4,low,no,face
4519,4709,29,4.0,59.0,2.0,0.656609120764188,1.0,1,double,10,inside,4,low,no,face
4520,4710,30,2.0,15.0,1.0,0.581682081905456,1.0,1,double,10,inside,4,high,no,car
4521,4711,31,1.0,18.0,1.0,0.58365073891764,1.0,0,left,10,inside,4,high,yes,car
4522,4712,32,1.0,28.0,2.0,0.735304363835894,1.0,1,right,10,inside,4,high,yes,face
4523,4713,33,1.0,23.0,2.0,0.5361552918329829,1.0,0,left,10,inside,4,high,yes,face
4524,4714,34,3.0,49.0,1.0,0.924668831168674,1.0,0,left,10,inside,4,low,yes,car
4525,4715,35,2.0,1.0,1.0,0.519661228041514,1.0,1,double,10,inside,4,high,no,car
4526,4716,36,2.0,6.0,1.0,0.7436130392597992,1.0,0,double,10,inside,4,high,no,car
4527,4717,37,4.0,48.0,1.0,0.747354704682948,1.0,1,double,10,inside,4,low,no,car
4528,4718,38,4.0,56.0,2.0,0.6559987510590871,1.0,0,double,10,inside,4,low,no,face
4529,4719,39,1.0,21.0,2.0,0.609948450015509,1.0,1,right,10,inside,4,high,yes,face
4530,4720,40,3.0,64.0,2.0,0.590193220381479,1.0,1,right,10,inside,4,low,yes,face
4531,4721,41,3.0,57.0,2.0,0.549236052647757,1.0,0,left,10,inside,4,low,yes,face
4532,4722,42,2.0,23.0,2.0,0.5568232323203121,1.0,0,double,10,inside,4,high,no,face
4533,4723,43,1.0,32.0,2.0,0.551164437478292,1.0,1,right,10,inside,4,high,yes,face
4534,4724,44,2.0,22.0,2.0,0.477728670946817,1.0,0,double,10,inside,4,high,no,face
4535,4725,45,3.0,54.0,1.0,0.556465890429536,1.0,0,left,10,inside,4,low,yes,car
4536,4726,46,3.0,70.0,2.0,0.669731741058058,1.0,0,left,10,inside,4,low,yes,face
4537,4727,47,2.0,26.0,2.0,0.630435594863229,1.0,1,double,10,inside,4,high,no,face
4538,4728,48,1.0,3.0,1.0,0.525436908494157,1.0,1,right,10,inside,4,high,yes,car
4539,4729,49,4.0,43.0,1.0,0.621867699159338,1.0,1,double,10,inside,4,low,no,car
4540,4730,50,4.0,47.0,1.0,0.8613184082205408,1.0,0,double,10,inside,4,low,no,car
4541,4731,51,4.0,66.0,2.0,0.8032772826773,1.0,0,double,10,inside,4,low,no,face
4542,4732,52,3.0,42.0,2.0,0.8029463725906679,0.0,0,left,10,inside,4,low,yes,car
4543,4733,53,3.0,44.0,2.0,1.3108824384798945,0.0,0,left,10,inside,4,low,yes,car
4544,4734,54,4.0,49.0,1.0,0.618355694881757,1.0,1,double,10,inside,4,low,no,car
4545,4736,56,1.0,19.0,2.0,0.596676959245087,1.0,0,left,10,inside,4,high,yes,face
4546,4737,57,2.0,31.0,2.0,0.5627311165844731,1.0,0,double,10,inside,4,high,no,face
4547,4738,58,1.0,26.0,2.0,0.566663395031355,1.0,1,right,10,inside,4,high,yes,face
4548,4739,59,4.0,65.0,2.0,1.3108824384798945,1.0,0,double,10,inside,4,low,no,face
4549,4740,60,3.0,43.0,1.0,1.3108824384798945,1.0,1,right,10,inside,4,low,yes,car
4550,4741,61,2.0,10.0,1.0,0.5624247201049,1.0,0,double,10,inside,4,high,no,car
4551,4742,62,2.0,30.0,2.0,0.625303764241835,1.0,0,double,10,inside,4,high,no,face
4552,4743,63,3.0,60.0,2.0,0.8236234039904959,1.0,1,right,10,inside,4,low,yes,face
4553,4744,64,4.0,44.0,2.0,0.6595868338554279,0.0,0,double,10,inside,4,low,no,car
4554,4745,65,2.0,25.0,2.0,0.559760593620013,1.0,1,double,10,inside,4,high,no,face
4555,4746,66,1.0,34.0,2.0,0.8219099790985641,1.0,0,left,10,inside,4,high,yes,face
4556,4747,67,2.0,28.0,2.0,0.5121395730711811,1.0,0,double,10,inside,4,high,no,face
4557,4748,68,1.0,6.0,1.0,0.6757714410123299,1.0,1,right,10,inside,4,high,yes,car
4558,4749,69,3.0,52.0,1.0,0.584396753245528,1.0,1,right,10,inside,4,low,yes,car
4559,4750,70,2.0,16.0,1.0,0.6835837936014291,1.0,0,double,10,inside,4,high,no,car
4560,4751,71,1.0,11.0,1.0,0.506615139074711,1.0,1,right,10,inside,4,high,yes,car
4561,4752,72,2.0,2.0,1.0,0.509925486388966,1.0,1,double,10,inside,4,high,no,car
4562,4755,1,1.0,30.0,2.0,0.6383318878433779,1.0,1,right,10,inside,3,high,yes,face
4563,4756,2,4.0,39.0,1.0,0.649730108969379,1.0,1,double,10,inside,3,low,no,car
4564,4757,3,2.0,26.0,1.0,0.4189080011965421,0.0,1,double,10,inside,3,high,no,face
4565,4758,4,1.0,27.0,2.0,0.4875604742010179,1.0,1,right,10,inside,3,high,yes,face
4566,4759,5,4.0,44.0,2.0,1.12724100612104,0.0,1,double,10,inside,3,low,no,car
4567,4760,6,3.0,50.0,1.0,0.647911071304407,1.0,1,right,10,inside,3,low,yes,car
4568,4761,7,2.0,32.0,2.0,1.00605296312642,1.0,0,double,10,inside,3,high,no,face
4569,4762,8,3.0,41.0,2.0,1.30486472359189,0.0,1,right,10,inside,3,low,yes,car
4570,4763,9,2.0,7.0,1.0,0.614441344481747,1.0,0,double,10,inside,3,high,no,car
4571,4764,10,2.0,4.0,1.0,0.566132081901742,1.0,0,double,10,inside,3,high,no,car
4572,4765,11,1.0,8.0,1.0,0.541724272276042,1.0,0,left,10,inside,3,high,yes,car
4573,4766,12,4.0,63.0,2.0,0.589572172462795,1.0,1,double,10,inside,3,low,no,face
4574,4767,13,1.0,1.0,1.0,0.533212959646335,1.0,0,left,10,inside,3,high,yes,car
4575,4768,14,1.0,21.0,2.0,0.5580520202020129,1.0,0,left,10,inside,3,high,yes,face
4576,4769,15,1.0,14.0,1.0,0.5497917077191229,1.0,1,right,10,inside,3,high,yes,car
4577,4770,16,4.0,58.0,2.0,0.642909459122166,1.0,0,double,10,inside,3,low,no,face
4578,4771,17,1.0,16.0,1.0,0.54836270587839,1.0,0,left,10,inside,3,high,yes,car
4579,4772,18,3.0,64.0,2.0,0.382062382446748,1.0,1,right,10,inside,3,low,yes,face
4580,4773,19,4.0,65.0,1.0,1.3108824384798945,0.0,1,double,10,inside,3,low,no,face
4581,4774,20,2.0,36.0,2.0,0.540530056725402,1.0,1,double,10,inside,3,high,no,face
4582,4775,21,3.0,59.0,2.0,0.466020617503091,1.0,1,right,10,inside,3,low,yes,face
4583,4776,22,3.0,61.0,2.0,0.6217033711473051,1.0,0,left,10,inside,3,low,yes,face
4584,4777,23,2.0,11.0,1.0,0.564173209932051,1.0,0,double,10,inside,3,high,no,car
4585,4778,24,2.0,5.0,1.0,0.514718134545546,1.0,1,double,10,inside,3,high,no,car
4586,4779,25,3.0,60.0,2.0,0.660191580831452,1.0,1,right,10,inside,3,low,yes,face
4587,4780,26,3.0,49.0,1.0,0.5957721326594762,1.0,1,right,10,inside,3,low,yes,car
4588,4781,27,3.0,52.0,1.0,0.6193850201525489,1.0,0,left,10,inside,3,low,yes,car
4589,4782,28,1.0,12.0,1.0,0.593052716820239,1.0,1,right,10,inside,3,high,yes,car
4590,4783,29,3.0,37.0,1.0,0.587181420112756,1.0,0,left,10,inside,3,low,yes,car
4591,4784,30,4.0,60.0,2.0,0.691246735830646,1.0,0,double,10,inside,3,low,no,face
4592,4785,31,4.0,43.0,2.0,1.3108824384798945,0.0,0,double,10,inside,3,low,no,car
4593,4786,32,2.0,15.0,1.0,1.3108824384798945,1.0,0,double,10,inside,3,high,no,car
4594,4787,33,3.0,56.0,2.0,0.5610551948047939,1.0,0,left,10,inside,3,low,yes,face
4595,4788,34,2.0,10.0,1.0,0.64221037468451,1.0,0,double,10,inside,3,high,no,car
4596,4789,35,3.0,38.0,1.0,0.7938899587024929,1.0,1,right,10,inside,3,low,yes,car
4597,4790,36,3.0,39.0,1.0,0.5536882917840561,1.0,0,left,10,inside,3,low,yes,car
4598,4791,37,4.0,37.0,1.0,0.6723406229793909,1.0,0,double,10,inside,3,low,no,car
4599,4792,38,1.0,3.0,1.0,0.4898915733720061,1.0,0,left,10,inside,3,high,yes,car
4600,4793,39,1.0,31.0,2.0,0.432107428969175,1.0,0,left,10,inside,3,high,yes,face
4601,4794,40,4.0,48.0,1.0,0.472611544013489,1.0,1,double,10,inside,3,low,no,car
4602,4795,41,1.0,34.0,2.0,0.40885027615877295,1.0,1,right,10,inside,3,high,yes,face
4603,4796,42,1.0,19.0,2.0,1.3108824384798945,1.0,1,right,10,inside,3,high,yes,face
4604,4797,43,4.0,64.0,2.0,0.55904636264313,1.0,0,double,10,inside,3,low,no,face
4605,4798,44,4.0,49.0,1.0,0.583904550428997,1.0,0,double,10,inside,3,low,no,car
4606,4799,45,1.0,24.0,2.0,0.599509299896454,1.0,1,right,10,inside,3,high,yes,face
4607,4800,46,4.0,38.0,2.0,1.14278409961844,0.0,1,double,10,inside,3,low,no,car
4608,4801,47,4.0,52.0,1.0,0.8138676618400501,1.0,1,double,10,inside,3,low,no,car
4609,4802,48,1.0,28.0,2.0,0.524566333282564,1.0,1,right,10,inside,3,high,yes,face
4610,4803,49,4.0,61.0,2.0,1.3108824384798945,1.0,1,double,10,inside,3,low,no,face
4611,4804,50,2.0,21.0,2.0,0.494922249592491,1.0,1,double,10,inside,3,high,no,face
4612,4805,51,2.0,30.0,2.0,0.645997228442866,1.0,0,double,10,inside,3,high,no,face
4613,4806,52,1.0,9.0,1.0,0.6312096954789009,1.0,0,left,10,inside,3,high,yes,car
4614,4807,53,2.0,31.0,2.0,0.6275600910557839,1.0,1,double,10,inside,3,high,no,face
4615,4808,54,1.0,7.0,1.0,0.5232089117780561,1.0,0,left,10,inside,3,high,yes,car
4616,4809,55,2.0,25.0,2.0,0.586676934370189,1.0,0,double,10,inside,3,high,no,face
4617,4810,56,2.0,29.0,2.0,1.3108824384798945,1.0,1,double,10,inside,3,high,no,face
4618,4812,58,4.0,54.0,1.0,1.3108824384798945,1.0,0,double,10,inside,3,low,no,car
4619,4813,59,1.0,22.0,2.0,0.43938194257862107,1.0,1,right,10,inside,3,high,yes,face
4620,4814,60,3.0,46.0,1.0,0.6232477409575949,1.0,1,right,10,inside,3,low,yes,car
4621,4815,61,2.0,9.0,1.0,0.586139916405955,1.0,1,double,10,inside,3,high,no,car
4622,4816,62,3.0,72.0,2.0,1.19015394088638,1.0,0,left,10,inside,3,low,yes,face
4623,4817,63,3.0,63.0,2.0,0.7226908916745741,1.0,0,left,10,inside,3,low,yes,face
4624,4818,64,4.0,56.0,2.0,0.59779402895947,1.0,1,double,10,inside,3,low,no,face
4625,4819,65,2.0,17.0,1.0,0.579265134099842,1.0,0,double,10,inside,3,high,no,car
4626,4820,66,2.0,35.0,2.0,0.49655526695642,1.0,1,double,10,inside,3,high,no,face
4627,4821,67,3.0,44.0,2.0,0.643594879835291,0.0,1,right,10,inside,3,low,yes,car
4628,4822,68,4.0,70.0,2.0,0.720857757376507,1.0,0,double,10,inside,3,low,no,face
4629,4823,69,3.0,71.0,2.0,0.966411944566062,1.0,0,left,10,inside,3,low,yes,face
4630,4824,70,3.0,57.0,1.0,1.3108824384798945,0.0,0,left,10,inside,3,low,yes,face
4631,4825,71,2.0,13.0,1.0,0.447591541029396,1.0,1,double,10,inside,3,high,no,car
4632,4826,72,1.0,18.0,1.0,0.6112460217955229,1.0,0,left,10,inside,3,high,yes,car
4633,4829,1,3.0,41.0,1.0,1.3108824384798945,1.0,0,left,10,inside,2,low,yes,car
4634,4830,2,3.0,50.0,1.0,0.630951273822575,1.0,0,left,10,inside,2,low,yes,car
4635,4831,3,2.0,14.0,1.0,0.686975548589544,1.0,1,double,10,inside,2,high,no,car
4636,4832,4,1.0,4.0,1.0,0.43815487883694,1.0,1,right,10,inside,2,high,yes,car
4637,4833,5,1.0,7.0,1.0,0.42894360849823,1.0,1,right,10,inside,2,high,yes,car
4638,4834,6,3.0,43.0,2.0,0.805979646214837,0.0,0,left,10,inside,2,low,yes,car
4639,4835,7,2.0,2.0,1.0,0.6225047494663161,1.0,0,double,10,inside,2,high,no,car
4640,4836,8,2.0,26.0,2.0,0.595736764193134,1.0,1,double,10,inside,2,high,no,face
4641,4837,9,3.0,58.0,2.0,0.662157289643801,1.0,1,right,10,inside,2,low,yes,face
4642,4838,10,3.0,61.0,2.0,0.518571759468614,1.0,1,right,10,inside,2,low,yes,face
4643,4839,11,4.0,41.0,2.0,1.16497395382248,0.0,0,double,10,inside,2,low,no,car
4644,4840,12,1.0,35.0,2.0,0.6615530925009809,1.0,1,right,10,inside,2,high,yes,face
4645,4841,13,4.0,50.0,1.0,0.7320045603810291,1.0,1,double,10,inside,2,low,no,car
4646,4842,14,4.0,43.0,2.0,0.660821876397677,0.0,0,double,10,inside,2,low,no,car
4647,4843,15,3.0,57.0,1.0,1.3108824384798945,0.0,1,right,10,inside,2,low,yes,face
4648,4844,16,1.0,6.0,1.0,0.787398681393825,1.0,0,left,10,inside,2,high,yes,car
4649,4845,17,3.0,39.0,1.0,0.7168468900817969,1.0,0,left,10,inside,2,low,yes,car
4650,4846,18,4.0,61.0,2.0,0.6762490446344599,1.0,1,double,10,inside,2,low,no,face
4651,4847,19,2.0,11.0,1.0,0.7791542543673129,1.0,1,double,10,inside,2,high,no,car
4652,4848,20,2.0,7.0,1.0,0.563253883665311,1.0,1,double,10,inside,2,high,no,car
4653,4849,21,1.0,15.0,1.0,0.457371050404618,1.0,1,right,10,inside,2,high,yes,car
4654,4850,22,3.0,56.0,2.0,0.663976095933322,1.0,0,left,10,inside,2,low,yes,face
4655,4851,23,3.0,46.0,1.0,0.527794568839454,1.0,1,right,10,inside,2,low,yes,car
4656,4852,24,3.0,54.0,1.0,0.567256309397635,1.0,1,right,10,inside,2,low,yes,car
4657,4853,25,1.0,10.0,1.0,0.559904739515332,1.0,0,left,10,inside,2,high,yes,car
4658,4854,26,1.0,24.0,1.0,1.3108824384798945,0.0,0,left,10,inside,2,high,yes,face
4659,4855,27,2.0,10.0,1.0,0.554109232718474,1.0,0,double,10,inside,2,high,no,car
4660,4856,28,2.0,24.0,2.0,0.601830507042905,1.0,0,double,10,inside,2,high,no,face
4661,4857,29,1.0,9.0,1.0,0.47461000398107,1.0,1,right,10,inside,2,high,yes,car
4662,4858,30,4.0,63.0,2.0,0.633720388614165,1.0,1,double,10,inside,2,low,no,face
4663,4859,31,2.0,6.0,1.0,0.7048030103978821,1.0,1,double,10,inside,2,high,no,car
4664,4860,32,3.0,53.0,1.0,0.5077671742037639,1.0,1,right,10,inside,2,low,yes,car
4665,4861,33,4.0,59.0,2.0,0.673767432952445,1.0,1,double,10,inside,2,low,no,face
4666,4862,34,3.0,47.0,1.0,0.4737558740089301,1.0,0,left,10,inside,2,low,yes,car
4667,4863,35,4.0,52.0,1.0,0.489968482856057,1.0,1,double,10,inside,2,low,no,car
4668,4864,36,2.0,25.0,2.0,0.640084323531482,1.0,0,double,10,inside,2,high,no,face
4669,4865,37,2.0,29.0,2.0,0.5624355699874289,1.0,1,double,10,inside,2,high,no,face
4670,4866,38,1.0,30.0,2.0,0.5442661218112329,1.0,1,right,10,inside,2,high,yes,face
4671,4867,39,4.0,66.0,2.0,0.9743868114674108,1.0,0,double,10,inside,2,low,no,face
4672,4868,40,1.0,33.0,2.0,0.6633775240079561,1.0,1,right,10,inside,2,high,yes,face
4673,4869,41,3.0,59.0,2.0,0.468884980346047,1.0,1,right,10,inside,2,low,yes,face
4674,4870,42,3.0,37.0,1.0,0.614256797034614,1.0,0,left,10,inside,2,low,yes,car
4675,4871,43,2.0,18.0,1.0,0.572841026023525,1.0,0,double,10,inside,2,high,no,car
4676,4872,44,3.0,55.0,2.0,0.7910084067261779,1.0,1,right,10,inside,2,low,yes,face
4677,4873,45,2.0,35.0,1.0,1.3108824384798945,0.0,0,double,10,inside,2,high,no,face
4678,4874,46,4.0,49.0,1.0,1.3108824384798945,1.0,0,double,10,inside,2,low,no,car
4679,4875,47,4.0,44.0,1.0,0.652041575856856,1.0,0,double,10,inside,2,low,no,car
4680,4876,48,3.0,65.0,2.0,0.5401125914286239,1.0,0,left,10,inside,2,low,yes,face
4681,4877,49,2.0,16.0,1.0,0.494144484251592,1.0,0,double,10,inside,2,high,no,car
4682,4878,50,4.0,53.0,1.0,1.3108824384798945,1.0,1,double,10,inside,2,low,no,car
4683,4879,51,3.0,62.0,2.0,0.521400910583907,1.0,0,left,10,inside,2,low,yes,face
4684,4880,52,4.0,38.0,2.0,0.899745713290031,0.0,0,double,10,inside,2,low,no,car
4685,4881,53,4.0,56.0,2.0,0.709781532070338,1.0,1,double,10,inside,2,low,no,face
4686,4882,54,1.0,3.0,1.0,0.6512067622024921,1.0,0,left,10,inside,2,high,yes,car
4687,4883,55,1.0,31.0,2.0,0.42393988157346,1.0,0,left,10,inside,2,high,yes,face
4688,4884,56,1.0,2.0,1.0,0.652674157834554,1.0,0,left,10,inside,2,high,yes,car
4689,4885,57,4.0,46.0,1.0,0.595222364034271,1.0,0,double,10,inside,2,low,no,car
4690,4886,58,2.0,22.0,2.0,0.649901012588089,1.0,1,double,10,inside,2,high,no,face
4691,4887,59,4.0,68.0,2.0,0.609813723440311,1.0,1,double,10,inside,2,low,no,face
4692,4888,60,4.0,60.0,2.0,0.6099923222391229,1.0,0,double,10,inside,2,low,no,face
4693,4889,61,2.0,15.0,1.0,1.3108824384798945,1.0,0,double,10,inside,2,high,no,car
4694,4891,63,1.0,12.0,1.0,0.6010698188802049,1.0,0,left,10,inside,2,high,yes,car
4695,4892,64,2.0,34.0,2.0,0.523349601931841,1.0,1,double,10,inside,2,high,no,face
4696,4893,65,1.0,34.0,2.0,0.5352751953032571,1.0,1,right,10,inside,2,high,yes,face
4697,4894,66,2.0,28.0,2.0,0.5601478827702521,1.0,1,double,10,inside,2,high,no,face
4698,4895,67,4.0,65.0,2.0,0.624128422150534,1.0,1,double,10,inside,2,low,no,face
4699,4896,68,2.0,21.0,2.0,0.592658854555339,1.0,0,double,10,inside,2,high,no,face
4700,4898,70,1.0,26.0,2.0,0.503179183458997,1.0,0,left,10,inside,2,high,yes,face
4701,4899,71,4.0,64.0,2.0,0.8088358386848999,1.0,0,double,10,inside,2,low,no,face
4702,4900,72,1.0,28.0,2.0,0.50849404139808,1.0,1,right,10,inside,2,high,yes,face
4703,4903,1,3.0,41.0,2.0,0.7689436458167621,0.0,0,left,10,inside,1,low,yes,car
4704,4904,2,1.0,34.0,2.0,0.683951358412742,1.0,1,right,10,inside,1,high,yes,face
4705,4905,3,3.0,55.0,2.0,1.02865904114879,1.0,1,right,10,inside,1,low,yes,face
4706,4906,4,4.0,40.0,2.0,1.02089735035042,0.0,1,double,10,inside,1,low,no,car
4707,4907,5,2.0,24.0,2.0,0.6183639548216889,1.0,1,double,10,inside,1,high,no,face
4708,4908,6,1.0,26.0,2.0,0.457416868190194,1.0,0,left,10,inside,1,high,yes,face
4709,4909,7,4.0,66.0,2.0,0.495695088819048,1.0,0,double,10,inside,1,low,no,face
4710,4910,8,4.0,46.0,1.0,0.5845443623438771,1.0,1,double,10,inside,1,low,no,car
4711,4911,9,4.0,67.0,2.0,0.4592606508449529,1.0,0,double,10,inside,1,low,no,face
4712,4912,10,2.0,25.0,2.0,0.498057060754945,1.0,1,double,10,inside,1,high,no,face
4713,4913,11,4.0,39.0,1.0,0.6324586032751539,1.0,0,double,10,inside,1,low,no,car
4714,4914,12,1.0,22.0,2.0,0.513642551126395,1.0,1,right,10,inside,1,high,yes,face
4715,4915,13,4.0,69.0,2.0,0.774530760809284,1.0,0,double,10,inside,1,low,no,face
4716,4916,14,4.0,56.0,2.0,0.621685084839555,1.0,0,double,10,inside,1,low,no,face
4717,4917,15,2.0,27.0,2.0,0.4727837811587961,1.0,1,double,10,inside,1,high,no,face
4718,4918,16,4.0,58.0,2.0,0.993799129224499,1.0,1,double,10,inside,1,low,no,face
4719,4919,17,4.0,50.0,1.0,0.630308692838298,1.0,1,double,10,inside,1,low,no,car
4720,4920,18,1.0,27.0,2.0,0.50390793402039,1.0,0,left,10,inside,1,high,yes,face
4721,4921,19,3.0,44.0,1.0,0.679243222868536,1.0,0,left,10,inside,1,low,yes,car
4722,4922,20,4.0,38.0,2.0,1.14122460068756,0.0,0,double,10,inside,1,low,no,car
4723,4923,21,1.0,9.0,1.0,0.700745902373455,1.0,1,right,10,inside,1,high,yes,car
4724,4924,22,3.0,56.0,2.0,0.490569669604156,1.0,1,right,10,inside,1,low,yes,face
4725,4925,23,3.0,42.0,2.0,0.9254150221458992,0.0,1,right,10,inside,1,low,yes,car
